"","X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","celltype"
"52","MTCO2P12",1.27172948702879e-36,1.52431976214225,0.294,0.097,1.16452269127227e-31,"Normal","MTCO2P12","Endothelial"
"53","POLR2J3",3.59374157261105e-35,1.56716871773026,0.276,0.092,3.29078915803994e-30,"Normal","POLR2J3","Endothelial"
"54","GUSBP1",7.14535672933581e-35,1.85603951256049,0.202,0.046,6.54300315705281e-30,"Normal","GUSBP1","Endothelial"
"56","MTND2P28",1.8390168026307e-34,1.25727207902215,0.317,0.114,1.68398768616893e-29,"Normal","MTND2P28","Endothelial"
"57","GAS5",2.70081474374053e-34,1.65269397297786,0.23,0.062,2.47313606084321e-29,"Normal","GAS5","Endothelial"
"58","MAGI1",2.96673708639044e-34,1.05338448593936,0.555,0.372,2.71664115000773e-29,"Normal","MAGI1","Endothelial"
"59","DGKI",1.46085721909817e-33,1.51164790203136,0.283,0.098,1.33770695552819e-28,"Normal","DGKI","Endothelial"
"60","WARS1",2.25602805810424e-33,1.25776186903901,0.296,0.102,2.06584489280605e-28,"Normal","WARS1","Endothelial"
"61","FKBP1C",4.12902687561259e-33,1.5289590229571,0.268,0.091,3.78094990999845e-28,"Normal","FKBP1C","Endothelial"
"63","DOCK4",3.62725744548684e-32,0.79655887436278,0.641,0.471,3.3214796428323e-27,"Normal","DOCK4","Endothelial"
"64","THSD4",4.70034211669201e-32,1.28479705521297,0.367,0.166,4.30410327625488e-27,"Normal","THSD4","Endothelial"
"65","BCAS4",9.52582006448024e-32,1.51826075681109,0.256,0.085,8.72279343304456e-27,"Normal","BCAS4","Endothelial"
"66","AOPEP",9.83148604246211e-32,1.60384494964927,0.219,0.061,9.00269176908255e-27,"Normal","AOPEP","Endothelial"
"68","EEF1G",4.61606850947136e-31,1.37418795643319,0.308,0.125,4.22693393412292e-26,"Normal","EEF1G","Endothelial"
"69","MARCHF6",5.40342587853768e-31,1.47328680331786,0.257,0.087,4.94791707697695e-26,"Normal","MARCHF6","Endothelial"
"70","MICOS10",7.22804386122244e-31,1.5227858188348,0.239,0.076,6.61871976372139e-26,"Normal","MICOS10","Endothelial"
"71","SEPTIN7",1.48506762997118e-30,1.43906249095937,0.235,0.073,1.35987642876461e-25,"Normal","SEPTIN7","Endothelial"
"72","PTPRM",1.86654474994621e-30,0.686358801609042,0.698,0.547,1.70919502752575e-25,"Normal","PTPRM","Endothelial"
"75","PLEKHA7",9.32009819082127e-30,1.31195249417369,0.327,0.143,8.53441391333504e-25,"Normal","PLEKHA7","Endothelial"
"76","H3-3A",1.13964069358188e-29,1.36715752665524,0.256,0.088,1.04356898311292e-24,"Normal","H3-3A","Endothelial"
"77","NEDD8-MDP1",1.36405080439221e-29,1.46951613346997,0.223,0.068,1.24906132158195e-24,"Normal","NEDD8-MDP1","Endothelial"
"78","SNHG5",1.61028443929942e-29,1.52503061798516,0.217,0.064,1.47453746106648e-24,"Normal","SNHG5","Endothelial"
"79","SEPTIN2",3.07199202230894e-29,1.65406863962033,0.211,0.062,2.8130230948283e-24,"Normal","SEPTIN2","Endothelial"
"80","LDB2",9.28253381480324e-29,0.506553707292293,0.8,0.695,8.50001621421533e-24,"Normal","LDB2","Endothelial"
"82","TXNRD1",1.02385694192198e-28,1.09881859106668,0.46,0.28,9.37545801717953e-24,"Normal","TXNRD1","Endothelial"
"83","H2AZ1",1.10109063058715e-28,1.46859198262176,0.219,0.067,1.00826869042866e-23,"Normal","H2AZ1","Endothelial"
"86","HERC2P9",1.1657835101226e-27,1.53497266721012,0.196,0.055,1.06750796021926e-22,"Normal","HERC2P9","Endothelial"
"87","TCF12",1.2938959327614e-27,1.01883650010744,0.489,0.317,1.18482050562962e-22,"Normal","TCF12","Endothelial"
"88","NPIPB4",1.32805676293993e-27,1.15380071860353,0.314,0.133,1.21610157782409e-22,"Normal","NPIPB4","Endothelial"
"89","EEF1B2P6",2.56007257251699e-27,1.61244698581121,0.187,0.051,2.3442584546538e-22,"Normal","EEF1B2P6","Endothelial"
"90","WWOX",4.53358409374526e-27,1.27824584836764,0.274,0.108,4.15140295464254e-22,"Normal","WWOX","Endothelial"
"91","MIDEAS",8.44794400816337e-27,1.31609010102995,0.199,0.058,7.7357823282752e-22,"Normal","MIDEAS","Endothelial"
"92","PTMAP5",2.66269745412421e-26,1.56309668636495,0.214,0.07,2.43823205874154e-21,"Normal","PTMAP5","Endothelial"
"93","MRTFA",3.28453570525842e-26,1.33642098717484,0.241,0.087,3.00764934530513e-21,"Normal","MRTFA","Endothelial"
"94","GIMAP1-GIMAP5",4.07879305648112e-26,1.550651514299,0.191,0.056,3.73495080181977e-21,"Normal","GIMAP1-GIMAP5","Endothelial"
"95","HERC2P2",6.93716150776641e-26,1.47374985588215,0.171,0.044,6.3523587926617e-21,"Normal","HERC2P2","Endothelial"
"97","RNASEK",9.97393685840706e-26,1.14550966258279,0.327,0.152,9.13313398124334e-21,"Normal","RNASEK","Endothelial"
"98","HMGB1P5",1.07282101919086e-25,1.5372330707725,0.192,0.058,9.82382207273069e-21,"Normal","HMGB1P5","Endothelial"
"99","ZFAND3",1.30180146538035e-25,0.942830113992792,0.485,0.314,1.19205960184878e-20,"Normal","ZFAND3","Endothelial"
"100","H2AZ2",3.15995355276542e-25,1.75539528973034,0.135,0.027,2.89356946826729e-20,"Normal","H2AZ2","Endothelial"
"102","CMAHP",5.92629377226203e-25,1.65682906410823,0.173,0.048,5.42670720726034e-20,"Normal","CMAHP","Endothelial"
"103","MARCHF3",7.04426263131326e-25,1.34191330264547,0.212,0.07,6.45043129149356e-20,"Normal","MARCHF3","Endothelial"
"104","GAREM1",1.58767829478788e-24,1.50575798863873,0.193,0.061,1.45383701453726e-19,"Normal","GAREM1","Endothelial"
"105","CDH12",2.54067272839909e-24,1.71783696445563,0.151,0.037,2.32649401739504e-19,"Normal","CDH12","Endothelial"
"106","HERC2P3",2.65347259758265e-24,1.61524710573646,0.163,0.044,2.42978485760643e-19,"Normal","HERC2P3","Endothelial"
"107","CORIN",2.73574147204979e-24,1.55614214018041,0.166,0.046,2.50511846595599e-19,"Normal","CORIN","Endothelial"
"108","BCAS3",4.08018546936431e-24,1.1841431189188,0.323,0.158,3.73622583429689e-19,"Normal","BCAS3","Endothelial"
"111","CLVS1",6.04793431001303e-24,1.24152782217506,0.201,0.066,5.53809344767893e-19,"Normal","CLVS1","Endothelial"
"112","CDKAL1",8.10528338909113e-24,1.1242564743453,0.316,0.152,7.42200799939074e-19,"Normal","CDKAL1","Endothelial"
"113","SIK3",8.32991725512654e-24,0.991836715180347,0.41,0.233,7.62770523051937e-19,"Normal","SIK3","Endothelial"
"114","NPIPB5",8.44331972116443e-24,1.02544541729142,0.398,0.223,7.73154786867027e-19,"Normal","NPIPB5","Endothelial"
"117","STING1",1.36449829746665e-23,1.4533936028131,0.152,0.038,1.24947109099021e-18,"Normal","STING1","Endothelial"
"118","GPX1",1.40942528894969e-23,0.997115101429282,0.283,0.119,1.29061073709123e-18,"Normal","GPX1","Endothelial"
"119","ADGRE3",1.42519273024529e-23,1.32298347763587,0.215,0.076,1.30504898308562e-18,"Normal","ADGRE3","Endothelial"
"120","ANO2",2.57390902176072e-23,1.14652951557358,0.342,0.178,2.3569284912263e-18,"Normal","ANO2","Endothelial"
"121","JPT1",2.85262075278148e-23,1.03588785530649,0.396,0.231,2.612144823322e-18,"Normal","JPT1","Endothelial"
"122","PEDS1-UBE2V1",3.45896837074893e-23,1.34317749539209,0.188,0.06,3.16737733709479e-18,"Normal","PEDS1-UBE2V1","Endothelial"
"123","LSAMP",3.63252301364827e-23,1.49975173875245,0.18,0.056,3.32630132359772e-18,"Normal","LSAMP","Endothelial"
"125","RBFOX1",5.51269073018562e-23,1.7732223206995,0.13,0.028,5.04797090163097e-18,"Normal","RBFOX1","Endothelial"
"126","PCDHGA1",6.12680550672269e-23,1.51621413415183,0.178,0.055,5.61031580250597e-18,"Normal","PCDHGA1","Endothelial"
"127","PARD3",6.40855459125233e-23,1.17411230204217,0.304,0.146,5.86831343920976e-18,"Normal","PARD3","Endothelial"
"128","GUSBP2",6.53517466778583e-23,1.67268592953397,0.115,0.021,5.98425944329148e-18,"Normal","GUSBP2","Endothelial"
"129","SORBS1",9.52207534261281e-23,1.02431961578973,0.405,0.235,8.71936439123055e-18,"Normal","SORBS1","Endothelial"
"131","MIR4300HG",1.44150970489124e-22,1.36603539687734,0.209,0.076,1.31999043676891e-17,"Normal","MIR4300HG","Endothelial"
"132","PTPRG",1.49964539690473e-22,0.560823024696767,0.704,0.57,1.37322528994566e-17,"Normal","PTPRG","Endothelial"
"133","PDXDC2P-NPIPB14P",2.023089517202e-22,1.29127468570834,0.205,0.072,1.85254307090187e-17,"Normal","PDXDC2P-NPIPB14P","Endothelial"
"135","PCBP1-AS1",4.25025380546503e-22,1.39711212816458,0.162,0.047,3.89195740966433e-17,"Normal","PCBP1-AS1","Endothelial"
"136","LOC729732",4.31049436966645e-22,1.77005321622016,0.108,0.019,3.94711969430357e-17,"Normal","LOC729732","Endothelial"
"138","DACH1",5.21922762050385e-22,0.923560847896276,0.457,0.296,4.77924673209537e-17,"Normal","DACH1","Endothelial"
"140","RABGAP1L",6.78426667321515e-22,1.06552827094101,0.344,0.185,6.21235299266311e-17,"Normal","RABGAP1L","Endothelial"
"141","ENTPD1-AS1",8.08428269129594e-22,1.48567373693075,0.182,0.06,7.40277766041969e-17,"Normal","ENTPD1-AS1","Endothelial"
"142","ARMH4",1.51124271547695e-21,1.38135743660492,0.208,0.079,1.38384495456224e-16,"Normal","ARMH4","Endothelial"
"143","PLAAT3",1.51357301585016e-21,1.64936604591982,0.14,0.036,1.38597881061399e-16,"Normal","PLAAT3","Endothelial"
"144","SMYD3",1.97802046650296e-21,1.32575691754914,0.264,0.122,1.81127334117676e-16,"Normal","SMYD3","Endothelial"
"145","ARL15",3.66421260902297e-21,0.941074274160951,0.406,0.244,3.35531948608234e-16,"Normal","ARL15","Endothelial"
"146","NPIPB3",4.2328681760656e-21,1.06471710690655,0.237,0.095,3.87603738882327e-16,"Normal","NPIPB3","Endothelial"
"147","DIPK2B",4.70197827796373e-21,1.34542922786883,0.153,0.044,4.30560150913139e-16,"Normal","DIPK2B","Endothelial"
"148","BTBD9",4.88703172539518e-21,1.12394513266396,0.277,0.13,4.47505495094436e-16,"Normal","BTBD9","Endothelial"
"149","PRKN",5.38136514286052e-21,1.32944301124485,0.202,0.075,4.92771606131738e-16,"Normal","PRKN","Endothelial"
"150","ADAMTSL4-AS1",7.5941177909384e-21,1.36616233480488,0.184,0.064,6.95393366116229e-16,"Normal","ADAMTSL4-AS1","Endothelial"
"151","PLEKHA6",8.41697046993128e-21,1.23777324513749,0.214,0.083,7.70741985931607e-16,"Normal","PLEKHA6","Endothelial"
"152","SNHG32",1.05162331353812e-20,1.19839131593401,0.197,0.072,9.62971468206853e-16,"Normal","SNHG32","Endothelial"
"153","PRKCE",1.07957412267213e-20,0.72469073478652,0.579,0.426,9.88566024130867e-16,"Normal","PRKCE","Endothelial"
"154","ATG10",1.08373149605249e-20,1.2326055996733,0.243,0.106,9.92372930935265e-16,"Normal","ATG10","Endothelial"
"155","RASA4B",1.36900617461483e-20,1.65753730617008,0.116,0.025,1.2535989540948e-15,"Normal","RASA4B","Endothelial"
"156","BCL2L2-PABPN1",1.92821496849464e-20,1.40333022634346,0.142,0.039,1.76566644665055e-15,"Normal","BCL2L2-PABPN1","Endothelial"
"157","GAB2",2.20532126013996e-20,1.56000946192469,0.175,0.06,2.01941267791016e-15,"Normal","GAB2","Endothelial"
"158","AUTS2",2.44062630917431e-20,1.19433639455963,0.275,0.133,2.23488151131092e-15,"Normal","AUTS2","Endothelial"
"159","LOC100505549",2.65081470862777e-20,1.83553549758887,0.116,0.026,2.42735102869045e-15,"Normal","LOC100505549","Endothelial"
"160","FAF1",2.78925947426698e-20,1.13974686529863,0.303,0.158,2.55412490058627e-15,"Normal","FAF1","Endothelial"
"161","MATR3",3.31369306936596e-20,1.22467509824133,0.179,0.061,3.03434874361841e-15,"Normal","MATR3","Endothelial"
"162","CYYR1-AS1",3.76717362692896e-20,1.61818121514464,0.12,0.028,3.44960089017885e-15,"Normal","CYYR1-AS1","Endothelial"
"163","FCHSD2",4.49940783306496e-20,0.726067638495669,0.53,0.386,4.12010775273759e-15,"Normal","FCHSD2","Endothelial"
"164","CYRIB",5.21812925232762e-20,1.62998383006931,0.149,0.045,4.77824095635641e-15,"Normal","CYRIB","Endothelial"
"165","ATF7-NPFF",7.9521740839838e-20,1.44012909119285,0.153,0.047,7.28180580870396e-15,"Normal","ATF7-NPFF","Endothelial"
"166","RTEL1-TNFRSF6B",8.46885781831508e-20,1.55668196223193,0.141,0.04,7.75493310423112e-15,"Normal","RTEL1-TNFRSF6B","Endothelial"
"167","AMBRA1",9.97049027252417e-20,1.18980877598592,0.268,0.13,9.12997794255039e-15,"Normal","AMBRA1","Endothelial"
"168","SEPTIN10",1.20654976849264e-19,1.421151908111,0.152,0.047,1.10483762300871e-14,"Normal","SEPTIN10","Endothelial"
"169","PRORP",1.25930827671003e-19,1.6315967962428,0.124,0.031,1.15314858898337e-14,"Normal","PRORP","Endothelial"
"170","TPTEP2-CSNK1E",1.53202242338846e-19,1.41586674781534,0.134,0.036,1.40287293309681e-14,"Normal","TPTEP2-CSNK1E","Endothelial"
"171","ZFPM2",1.70602200070592e-19,1.23487479143808,0.256,0.121,1.56220434604642e-14,"Normal","ZFPM2","Endothelial"
"172","SDHAP2",1.76310386834062e-19,1.402295020814,0.135,0.037,1.61447421223951e-14,"Normal","SDHAP2","Endothelial"
"174","STAG1",2.05849191607775e-19,0.834129550969663,0.448,0.296,1.8849610475524e-14,"Normal","STAG1","Endothelial"
"175","EIF3EP3",2.49397773820125e-19,1.39205832831077,0.114,0.026,2.28373541487089e-14,"Normal","EIF3EP3","Endothelial"
"176","TAMALIN",2.67138828596554e-19,1.37732518696218,0.169,0.058,2.44619025345865e-14,"Normal","TAMALIN","Endothelial"
"177","SIK2",2.69571033987423e-19,1.14086497183216,0.353,0.214,2.46846195822283e-14,"Normal","SIK2","Endothelial"
"179","FMNL2",3.84146692818445e-19,1.00860729587557,0.371,0.223,3.5176312661385e-14,"Normal","FMNL2","Endothelial"
"180","RAD51B",5.80667010958841e-19,1.15833411326696,0.22,0.093,5.31716781935011e-14,"Normal","RAD51B","Endothelial"
"181","TTC28",6.32416258421502e-19,0.703553462238078,0.536,0.392,5.7910356783657e-14,"Normal","TTC28","Endothelial"
"182","MARCHF7",6.40888152688154e-19,1.24141827010907,0.165,0.056,5.86861281416542e-14,"Normal","MARCHF7","Endothelial"
"183","A2MP1",7.28090162385637e-19,1.44763934045923,0.111,0.025,6.66712161696528e-14,"Normal","A2MP1","Endothelial"
"184","SBF2",8.01107157591759e-19,0.73300117448906,0.506,0.356,7.33573824206773e-14,"Normal","SBF2","Endothelial"
"185","SMCO4",8.98910374880893e-19,1.21112544551832,0.227,0.101,8.23132230278434e-14,"Normal","SMCO4","Endothelial"
"186","ANKUB1",9.88506197860216e-19,1.4629499514423,0.124,0.032,9.051751253806e-14,"Normal","ANKUB1","Endothelial"
"188","CCN2",1.2182530376517e-18,1.28990418252357,0.158,0.052,1.11555430657766e-13,"Normal","CCN2","Endothelial"
"189","CIAO2B",1.27924746906089e-18,1.3946957312388,0.132,0.037,1.17140690741906e-13,"Normal","CIAO2B","Endothelial"
"190","GRK5",1.44438346496694e-18,0.96207255927803,0.416,0.275,1.32262193887023e-13,"Normal","GRK5","Endothelial"
"191","FBXL7",1.46678028472488e-18,1.18512946649437,0.336,0.201,1.34313070672258e-13,"Normal","FBXL7","Endothelial"
"192","URGCP-MRPS24",1.5680784958975e-18,1.36196792868877,0.128,0.035,1.43588947869334e-13,"Normal","URGCP-MRPS24","Endothelial"
"193","TRAPPC9",1.8741175773132e-18,1.36143710523774,0.201,0.083,1.7161294655457e-13,"Normal","TRAPPC9","Endothelial"
"195","ZNF609",2.55859597527871e-18,1.06420405957336,0.315,0.176,2.34290633456272e-13,"Normal","ZNF609","Endothelial"
"196","KIAA1217",2.66612848880668e-18,0.768756955254668,0.511,0.364,2.44137385720028e-13,"Normal","KIAA1217","Endothelial"
"197","COLEC11",3.7449933198437e-18,1.31678975887216,0.178,0.067,3.42929038298088e-13,"Normal","COLEC11","Endothelial"
"198","LMCD1-AS1",4.04726314589269e-18,1.12549693963258,0.159,0.054,3.70607886269394e-13,"Normal","LMCD1-AS1","Endothelial"
"199","EXOC4",4.3779427645333e-18,0.917586239145442,0.397,0.256,4.00888218948315e-13,"Normal","EXOC4","Endothelial"
"200","CHCHD3",4.85459891638083e-18,1.06220693186654,0.338,0.203,4.44535622772992e-13,"Normal","CHCHD3","Endothelial"
"201","PTK2",5.22218617009142e-18,0.63025261270794,0.555,0.421,4.78195587595271e-13,"Normal","PTK2","Endothelial"
"202","AGAP1",5.96274658288285e-18,1.03593916950486,0.268,0.133,5.46008704594583e-13,"Normal","AGAP1","Endothelial"
"203","BMERB1",6.74007267169229e-18,1.29569920916346,0.126,0.035,6.17188454546863e-13,"Normal","BMERB1","Endothelial"
"204","MARCHF5",6.88569893910165e-18,1.48838056117436,0.133,0.04,6.30523451853538e-13,"Normal","MARCHF5","Endothelial"
"205","MECOM",7.02037331275069e-18,0.944638443651572,0.397,0.258,6.42855584248581e-13,"Normal","MECOM","Endothelial"
"206","NDUFC2-KCTD14",7.25780658253277e-18,1.2473354252611,0.165,0.059,6.64597348762526e-13,"Normal","NDUFC2-KCTD14","Endothelial"
"207","PRH1",7.36722802192033e-18,1.07714274425212,0.281,0.146,6.74617069967244e-13,"Normal","PRH1","Endothelial"
"208","CADPS2",7.88704776052692e-18,0.767495098055175,0.473,0.329,7.2221696343145e-13,"Normal","CADPS2","Endothelial"
"209","ZC3H11A",1.05380542769509e-17,1.26931534982635,0.193,0.079,9.6496963014039e-13,"Normal","ZC3H11A","Endothelial"
"210","DENND1A",1.11829967595233e-17,1.2250573760576,0.225,0.103,1.02402701326954e-12,"Normal","DENND1A","Endothelial"
"211","CERT1",1.13096010034606e-17,1.38162965706046,0.153,0.052,1.03562016388688e-12,"Normal","CERT1","Endothelial"
"213","ARHGAP26",1.4125411252527e-17,0.638889739078933,0.563,0.437,1.2934639083939e-12,"Normal","ARHGAP26","Endothelial"
"214","FTX",1.52120944952557e-17,0.721248650241359,0.516,0.384,1.39297149293056e-12,"Normal","FTX","Endothelial"
"215","UBE2E2",1.6893450546024e-17,1.09486756318275,0.272,0.14,1.54693326649941e-12,"Normal","UBE2E2","Endothelial"
"216","TASOR2",1.68976970942106e-17,1.21809620732304,0.154,0.052,1.54732212291686e-12,"Normal","TASOR2","Endothelial"
"217","NRG3",1.77383371062971e-17,1.32814089649039,0.168,0.062,1.62429952882363e-12,"Normal","NRG3","Endothelial"
"218","CCN1",1.85224669975109e-17,1.33827930415402,0.12,0.032,1.69610230296207e-12,"Normal","CCN1","Endothelial"
"219","IMMP2L",3.09599191467583e-17,1.04345096549392,0.26,0.131,2.83499979626866e-12,"Normal","IMMP2L","Endothelial"
"220","MAML3",3.39494227159752e-17,1.27575842865863,0.233,0.113,3.10874863810185e-12,"Normal","MAML3","Endothelial"
"221","EPB42",3.42898664746161e-17,1.1199276450395,0.17,0.063,3.13992307308059e-12,"Normal","EPB42","Endothelial"
"222","AKT3",3.4512842204588e-17,0.746967599693293,0.503,0.376,3.16034096067413e-12,"Normal","AKT3","Endothelial"
"223","ELMO1",3.55062243847486e-17,0.711482812350499,0.473,0.336,3.25130496691143e-12,"Normal","ELMO1","Endothelial"
"224","ILRUN",3.99014786673945e-17,1.45225562184086,0.128,0.038,3.65377840157331e-12,"Normal","ILRUN","Endothelial"
"225","ANKHD1",4.39254909731403e-17,1.19974330978723,0.256,0.131,4.02225720841046e-12,"Normal","ANKHD1","Endothelial"
"226","VTI1A",4.54738314895712e-17,0.994034934428527,0.304,0.169,4.16403874950003e-12,"Normal","VTI1A","Endothelial"
"227","DOCK9",5.09840973889241e-17,0.378670444136416,0.777,0.679,4.66861379790378e-12,"Normal","DOCK9","Endothelial"
"228","DIAPH2",5.24702766382655e-17,0.983532240998599,0.335,0.2,4.80470323176598e-12,"Normal","DIAPH2","Endothelial"
"229","SLC5A4-AS1",5.6511311670248e-17,1.45117129451879,0.107,0.027,5.17474080964461e-12,"Normal","SLC5A4-AS1","Endothelial"
"230","U2AF1L5",5.9214897138733e-17,1.0537979772145,0.186,0.074,5.42230813099378e-12,"Normal","U2AF1L5","Endothelial"
"231","PDE4D",6.2405098679209e-17,1.28146371928866,0.274,0.152,5.71443488605516e-12,"Normal","PDE4D","Endothelial"
"232","SPDYE16",7.96749409503586e-17,1.31897534315922,0.134,0.042,7.29583434282434e-12,"Normal","SPDYE16","Endothelial"
"233","CAMKMT",9.06560976133733e-17,1.49607863391063,0.155,0.057,8.3013788584566e-12,"Normal","CAMKMT","Endothelial"
"234","NPIPB13",1.17151822454768e-16,1.21660102216359,0.17,0.065,1.07275923821831e-11,"Normal","NPIPB13","Endothelial"
"236","SNHG6",1.64579584282865e-16,1.34193753306919,0.137,0.045,1.50705525327819e-11,"Normal","SNHG6","Endothelial"
"238","SCHIP1",2.50956056269189e-16,1.17060212178588,0.187,0.078,2.29800460725696e-11,"Normal","SCHIP1","Endothelial"
"239","PRKCH",2.64765543494615e-16,0.55511782824136,0.593,0.498,2.42445808178019e-11,"Normal","PRKCH","Endothelial"
"240","RGPD8",2.89970660249293e-16,1.13930105831598,0.172,0.067,2.65526133590277e-11,"Normal","RGPD8","Endothelial"
"242","MT1L",3.08941697685915e-16,1.72742412589652,0.106,0.028,2.82897912570993e-11,"Normal","MT1L","Endothelial"
"243","EXT1",3.09559668779575e-16,0.992867761024468,0.364,0.239,2.83463788701457e-11,"Normal","EXT1","Endothelial"
"244","H2AC19",3.50900270817298e-16,1.40657970038899,0.116,0.033,3.213193779874e-11,"Normal","H2AC19","Endothelial"
"245","TBC1D8",3.59217167175188e-16,1.11380985182285,0.25,0.127,3.28935159982319e-11,"Normal","TBC1D8","Endothelial"
"246","GPHN",3.95135090736254e-16,1.02186409227772,0.239,0.117,3.61825202587188e-11,"Normal","GPHN","Endothelial"
"247","ZZZ3",4.65370992847901e-16,1.29356479893635,0.13,0.042,4.26140218150823e-11,"Normal","ZZZ3","Endothelial"
"249","COP1",1.08832899136752e-15,0.91173853846971,0.309,0.176,9.96582857395242e-11,"Normal","COP1","Endothelial"
"250","GABARAP",1.11859067520956e-15,0.942703550854258,0.312,0.184,1.02429348128939e-10,"Normal","GABARAP","Endothelial"
"251","GTF2IP4",1.17502154104e-15,1.41965101240236,0.117,0.035,1.07596722513033e-10,"Normal","GTF2IP4","Endothelial"
"252","RIN2",1.20845392117727e-15,0.701685472847357,0.487,0.359,1.10658125562203e-10,"Normal","RIN2","Endothelial"
"253","SMG1P3",1.3964715841846e-15,1.10133968084621,0.173,0.069,1.27874902963784e-10,"Normal","SMG1P3","Endothelial"
"254","RBM14-RBM4",1.43160601654727e-15,1.31938970151371,0.128,0.042,1.31092162935234e-10,"Normal","RBM14-RBM4","Endothelial"
"256","C9",1.49912894178152e-15,0.985126516946268,0.144,0.05,1.37275237198933e-10,"Normal","C9","Endothelial"
